7.679733817308091126e+00,-2.129691800703918858e+01,-2.592305744312755955e+00,1.508377301778849500e+01,-9.592942157527224012e+00,-2.684848536158098753e+01,-2.964336038499756398e+01,-4.530653070782788916e+01,-5.872190659585072581e+01,-5.751213890790361916e+01,-6.716611528151427990e+01,-5.007584325578182671e+01,-6.145744415688297124e+01,-7.547994466271027214e+00,-1.392580259153184130e+01,-2.310573541085588900e+01,-3.103499506740045177e+01,-5.566179223694292411e+00,-3.263204959979732678e+01,-2.691642974837333568e+01,8.952697530330320674e+00,2.205381622856149804e+00,-3.637088688476723508e+00,2.238768730430272313e+01,5.016703480052692044e+01,2.489712261474366173e+01,-1.030532405509979199e+01,2.128641151019563438e+01
1.976161084589381289e+01,1.832887750843050156e+01,-8.379333208526389853e+00,-1.043349934112791644e+01,-4.143715068510574895e+01,-5.285121881698121626e+01,-5.258759976565404770e+01,-2.616880389407961260e+01,-4.121764543573176809e+01,-5.466319660251492962e+01,-2.401917389871667297e+01,2.827739121433124225e+00,2.126119040333307453e+01,3.182283176709630013e+01,-9.988080231227909778e+00,-3.181392659848894766e+01,-1.835468219274050838e+01,-2.630629752828455281e+01,2.719344322223303578e+00,-2.345246525880274646e+01,-1.396075879489145777e+01,-3.436457107456627824e+01,-2.663951732628041746e+00,4.762305263163399971e+00,3.020874192162754213e+01,5.823868359447232734e+01,2.122031288768410207e+01,3.394903336765598567e+01
-2.477162484560086142e+00,-3.203340215127822965e+00,-1.659045970105842827e+01,2.323408547059614193e+01,1.421383136580872453e+01,-2.789161480762235357e+01,-2.447434342680652364e+01,-3.162579623546993446e+01,-1.875460677774092755e+00,3.404300964638279936e+01,-2.514132928396954014e+01,2.513532723666859425e+01,1.078297898166185398e+01,2.858256377027702300e+01,-5.581031204371260657e+00,-2.219848691527747775e+01,1.074865313177596704e+01,-2.366951526216774937e+01,-3.372023766435501813e+01,-5.760913414380299358e+00,-2.309182641769489663e+01,-4.008161263805966712e+01,-1.888142090319657296e+00,-1.544971328094163354e+01,1.155102323290958566e+01,1.838585982719295231e+01,2.460023549005065746e+01,-4.764922958067545977e+01
-1.766821139327617374e+01,7.372243878775321946e-01,4.477042796332874275e+00,-9.471442905452629901e+00,3.376152259084248541e+00,-3.661516847941104658e+01,7.473803414702579140e+00,1.423606126747284506e+01,1.669954173895609983e+01,1.181890295479345454e+01,2.069920906011823547e+00,2.356178571725817150e+01,4.557904160501292878e+00,1.689919912659357237e+01,6.538150083519985500e+00,-9.134076954000622806e+00,1.585331328368422810e+01,-7.914216132986375385e+00,-4.083192521140182407e+01,8.356845407029556583e+00,-8.722215302156233196e-01,-7.578528555145403800e+00,4.780280405292020696e+00,-1.097350279093715741e+01,1.413854733324069457e+01,1.442007570405183969e+01,-1.166720714043495200e+01,9.780171553132749551e+00
1.694015989597523753e+00,7.248405416613437069e+00,1.290879968419091739e+01,1.813112438744493016e+00,-1.731639084207437307e+01,-1.695124621111775198e+00,4.219458893669977328e+01,4.037962158372089760e+01,3.057166167281494040e+00,1.041411032010025117e+01,1.246682797834316858e+01,2.167653318693869480e+01,1.665174217445507310e+01,4.199659970200912085e+00,1.743660233046777108e+01,-4.575233778985550170e-01,4.360854580719109919e+01,-1.704729090095236543e+00,-3.220973116953432935e+01,-5.356134917387823435e+00,8.275648541517337975e+00,4.878223816279408709e+01,-2.253206509379893774e+01,1.803856180694815237e+01,3.709714157558931902e+01,2.624592423697614052e+01,5.243291584308301445e+00,-1.794249016562699239e+01
-7.107066769793591199e+00,-1.870208743033111176e+01,6.852894425458488925e+00,2.612576330234490207e+00,4.103407831015661600e+01,3.069573156558745097e+01,-8.470371618045176021e-01,6.861573142560886573e+00,1.885304145398309572e+01,1.743727796765185900e+01,8.174462061865963136e+00,3.874640130609552813e+01,2.852039546378808765e+01,-5.574155703982543564e+00,-6.903031012567407920e+00,1.669244393867616694e+01,1.242201712755813858e+01,-7.206618954012275147e+00,2.988287021075897609e+00,-1.325151718838701242e+01,-1.097538983608105845e+01,-9.759242983235647984e+00,4.046819092414641261e+01,2.184421153313211761e+01,3.541105157922991964e+01,6.141099217197602655e+01,3.906159139606809561e+01,-6.364071903110657402e+00
1.663419823168706557e+01,9.499779710120822784e+00,-1.899173986881052656e+01,-3.045335686990689794e+00,3.720621853474864338e+01,3.163322214408252719e+01,2.980613070278113241e+01,1.522300940146926074e+01,4.970363758722117886e+00,2.004153744576062124e+01,4.961971880118566958e+01,2.691894628795414590e+01,5.400795524528366798e+01,2.492969640321447855e+00,5.836117360161829026e+00,-1.044340277291137475e+01,1.645994533072924781e+01,5.155894737068394740e+00,-7.859784297273175291e+00,2.445991028916177257e+01,-2.213797647432397042e+00,1.722267638037887139e+01,2.737234050002744468e+01,5.856070602575271522e+01,5.736459637033944858e+01,5.010395936613312529e+01,9.670915464484441060e+00,7.400302192104270205e+00
3.366496420402555145e+01,-3.675386656567697585e+00,1.801461410039343392e+01,-2.878095839264699407e+01,1.185715105720020901e+01,6.100502653038969214e+00,4.230172702695509201e+01,2.673051466531762088e+01,2.279177398972586488e+01,2.163998314992561678e+00,2.612888498250843128e+01,4.115663748275064648e+01,1.131573410996130491e+01,1.936279103067323248e+01,1.968481850565826008e+01,8.796780090107812811e+00,3.969630394901626147e+01,3.397728270404354767e+00,3.972112170245731821e+00,-3.354808153347685895e+00,2.809985616711918510e+01,5.320346321137962065e+01,3.892489798263940770e+01,3.499647739712570882e+01,3.196365151352258138e+01,4.586465619605237976e+01,1.109511884765202794e+01,1.880958349162622056e+01
1.416564965143314936e+01,2.872391493020445097e+01,-4.390525804865886528e+01,7.434208056507132767e+01,-1.393140782313247783e+00,7.351861523890778471e+01,1.815723092943476757e+01,3.925879516156722815e+01,1.721898989572207483e+01,4.000485221679940651e+01,2.024280911803506910e+01,1.188768644407018193e+01,2.001734018710361340e+01,7.363884941102857518e+00,-1.324123482309303057e+01,-1.273903310005097467e+01,1.600006276231450286e+01,-1.545219989133680016e+01,1.854152565705653188e+01,1.195291142178401422e+01,1.045616997839028706e+01,2.020074226075751511e+01,5.223102582317093834e+01,3.824871104766221919e+01,1.771946410066713185e+01,1.095074243635934153e+01,2.181177878881133481e+01,-1.480269442003909930e+01
-3.421810854388297685e+01,1.065580586910499150e+01,-1.975537626745271780e-01,1.459869279068558967e+01,5.192867199110403398e+00,1.188679970084819892e+01,3.614628560246516287e+01,-2.665146750884545224e+00,-1.182827859731247244e+01,2.794168632353991910e+01,-1.823016861635076324e+01,-1.614723408123496640e+01,3.199103530150324559e+01,-1.702714610434410503e+01,3.279201216076819492e+01,-1.663424324082449601e+01,-6.759300149201260766e+00,1.582169591709357626e+01,8.029053115817008646e+00,1.062090583353973727e+01,1.982657521836797443e+01,1.452690351773272859e+01,5.057707478840812598e+01,4.167748230581167945e+01,2.031785392115976663e+01,-1.901706306889001041e+01,-9.381308178798896114e-01,1.185526273812983433e+01
-5.276021711783950963e+00,1.028030511334905128e+01,-4.098138096665192620e+01,1.845114142695485882e+01,2.992992779941902626e+01,4.307024798009243227e+01,1.661399466017368809e+01,1.821954068754564204e+01,3.197729577964504077e+00,3.972302402194594606e+01,2.498532949994899255e+01,1.854506055416102583e+01,7.388205101453217516e+00,-8.620528015227922225e+00,1.059516699599129907e+01,-4.004181269318397796e+01,-1.199831318950316295e+01,-1.306267802646579312e+01,2.844161410422620406e+01,1.172815642683878323e+01,3.906177359663180937e+01,1.392706227674108987e+01,4.762374396052895520e+01,3.967472236840964683e+01,2.450574122631522300e+01,-3.314567637327465288e+00,2.118182920288736071e+01,-1.775173527018031550e+01
1.358128752876633172e+01,-2.250789510812947825e+01,-1.857924528002823905e+01,1.213855178192279816e+01,-3.194024227153408546e+01,7.721063772150745130e+00,8.232862173211087153e+00,1.960166032794433910e+00,8.956067179815924817e+00,-3.688438822713439258e+00,-1.220208973201936331e+00,-8.073296217171405331e+00,-5.144765416560557192e-01,-1.744554464887088585e+01,1.774025018472458726e+01,-1.861347252209748504e+01,-3.323392592676162138e+01,-3.537998707859900804e+01,9.070947198844114823e+00,-1.210465042036041083e+01,2.739776098806516913e+01,2.024109404698914716e+01,1.952174273851210629e+01,2.807832402704545149e+00,-2.327136122674315999e+01,9.976299005055855318e+00,-1.225548393655401469e+01,1.202337646237704050e+01
-3.333407608795734056e+00,-1.850009640052306281e+00,1.344504291295352205e+00,-1.639757909183186158e+01,-1.434718649889477149e+01,-1.676037440068522955e+01,-4.194145014076990030e+00,-1.495442333353273767e+01,-2.540796797314943944e+01,-3.513563249324179338e+01,-2.930127560583209245e+01,-7.665711941646280003e+00,-4.447194071503263735e-01,2.843354763419191045e+01,-1.269425934600950434e+01,3.181111725357901765e+00,-2.626681654990318293e+01,-1.727138742731518306e+01,-2.490137290505272105e+01,-6.757538189805270434e+00,-1.049684943086853295e+01,-4.209360600354827397e+00,2.041318147559464791e+01,-9.155918922604417531e+00,8.276479256111279881e+00,-1.888911153949581756e+00,-1.018750460495884802e+01,2.097237092476998299e+01
2.649626731689251447e+00,-1.945364887176919311e+01,9.569060095364150698e+00,-9.556892225775996508e+00,1.339019707916138202e+01,1.535809271029503442e+01,-4.843547861396476861e+00,1.526745016596078841e+01,1.330284366318485745e+01,-5.692521490482855384e+00,-1.848896311373774992e+01,-3.510190078026218430e+01,-5.084137704820246739e+01,7.037336752333991363e+00,-3.197340730887856530e+00,-2.698403052273251035e+01,-2.002632216520184727e+01,3.869673765936467191e+01,-2.041809609788247570e+01,-1.015945604605784780e+01,-4.061394777673117318e+01,-1.382321656009881927e+01,1.702376119183212921e+01,2.497861534712519216e+01,-1.898445294835261166e+01,1.922099236493829011e+01,3.324566710939280689e-01,-4.891397362824727146e+00
2.747377128757383957e+01,1.050179646624590646e+01,3.359474907913227071e+01,4.279207414229519202e+01,-1.549333041012177326e+01,-7.746543129086888690e+00,-2.351115210205542283e+01,6.789572079644796254e+00,1.169726942451188378e+01,1.806373748326635997e+00,-3.774278341695210770e+01,1.985359076098840703e+01,8.341251526374305891e-01,7.874301911192651104e+00,-1.479715866465455498e+01,-8.572705541329959544e+00,-2.842456724867617623e+01,7.981727848638883849e+00,5.764189810745822484e+00,4.459334527667367354e+01,-2.440896769535459043e+01,-8.636567445018275890e+00,-3.815805921426591141e+00,7.465415641855396522e+00,-2.895738905446177824e+01,2.024183914337603696e+01,3.075189877842174013e+00,2.031944130231733681e+01
-7.858864164388347895e+00,8.085927245536593588e+00,-1.938658916206863836e+01,-2.304638196553741381e+01,2.884647813375590886e+01,-3.747364568504890769e+01,1.164220170786887820e+01,-2.686875929762054582e+01,7.157083939217669055e+00,-6.828027358814711789e+00,-6.413098947857114318e+00,-4.290201529179893214e+01,2.703764114558332565e+01,-3.634795265724100233e+01,2.190429353736174534e+01,-3.804909945919977332e+00,6.247635670959909682e+00,-1.928007181738669473e+01,9.895827224069002170e+00,7.821030412046190428e+00,8.348239098454337537e+00,-2.029308698286972579e+00,1.164792466012388417e+01,8.548889449902226545e+00,8.237870216476455454e+00,5.604169476763750879e+00,-5.245624874712547125e+00,-4.281455254494860441e+01
